V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
23516,1050,1869,1870,1875,144455,1012,10052,10085,10253,0.9994,0,0,0,0,0,0,0.000373209527199942
2353,6296,8754,140766,170690,130,10332,10164,10486,10300,10216,0.9945,0,0,0,0,0,0.000384655434283825
23532,467,1958,8061,3725,4609,1012,10067,10061,10092,10055,100132464,10016,10054,10013,0.9937,0,0.000588814399357205
2354,134,148,147,218,11199,10332,10164,10251,10902,126393,1289,1020,11062,0.9972,0,0,0.000490075179386978
23542,4609,10061,10067,10055,10197,10221,100132464,10213,10036,10171,1021,0.9897,0,0,0,0,0.000440233423676041
23551,21,340273,4363,10257,10057,4087,6778,7391,1869,2625,5087,2099,7157,4089,1523,0.9914,0.000615886620661543
23555,3725,10332,10164,10221,10402,10216,1020,10131,10615,10300,0.9934,0,0,0,0,0,0.000414636338322124
23563,10057,47,6296,11093,130,23462,2551,6720,6925,5452,7020,1051,3174,5885,0.9981,0,0.000472549118227415
2357,1869,10052,10092,10236,1029,10085,1030,10097,10376,10051,10253,0.999,0,0,0,0,0.000444524887032834
23590,1958,1012,10249,10253,10097,10092,0.9938,0,0,0,0,0,0,0,0,0,0.000262042044372971
23604,7020,10221,10057,10196,10059,10128,10130,10092,10016,1021,0.9893,0,0,0,0,0,0.000389752086602542
23612,7020,10221,10196,10092,10057,10130,10128,0.9891,0,0,0,0,0,0,0,0,0.000313818687881756
23623,467,1050,1649,1869,1870,1012,10052,10085,10113,10092,1021,1009,0.9991,0,0,0,0.000535428420701412
23627,30,10449,6296,140,56895,6257,7391,2353,3174,1870,6772,5885,3727,6925,0.9939,0,0.000506989878857197
23642,53335,1869,1879,4609,10085,10052,10061,10051,10092,10131,10055,1009,0.9985,0,0,0,0.000427892640238324
23643,30,10449,6296,140,56895,6257,5885,3174,1870,1869,6772,0.9937,0,0,0,0,0.000347319050165827
23645,1050,2353,3725,7020,1012,10057,10092,10112,10059,10121,10096,10062,10016,0.9931,0,0,0.000458758197279276
23649,1869,1870,1875,144455,1958,1012,10052,10085,0.9982,0,0,0,0,0,0,0,0.00034900559210555
23657,1050,1649,1960,3725,1012,10164,10163,10221,10262,10216,10154,10131,10197,10062,0.9949,0,0.000555391601559629
23676,340273,10060,10965,2182,23305,6257,1958,5087,4800,6256,405,196,6935,1523,2908,0.9873,0.000481686935208763
23762,21,30,36,84320,6296,6257,3172,6256,10664,2186,144455,0.9921,0,0,0,0,0.00041456090597719
23764,6296,443,467,587,158511,10817,10124,10293,10471,10607,10236,1062,10319,10621,0.9859,0,0.000514153542836475
2395,4609,7020,10067,10061,10056,10055,10092,10016,10038,100289635,10019,10116,0.9943,0,0,0,0.000411069409611941
24137,1869,7020,8458,10052,10085,10092,10016,10051,10124,10139,10090,0.9987,0,0,0,0,0.000375842352504783
24146,3725,10332,10164,10402,1019,10221,10216,10131,10163,10616,0.994,0,0,0,0,0,0.00041149002252244
246778,9625,21,340273,4363,10257,1869,7391,5087,4609,3725,1050,7157,0.982,0,0,0,0.000508662730645531
247,53335,1879,10038,10171,10552,10128,10313,100289635,10654,10783,10521,0.988,0,0,0,0,0.000394115550844963
248,4363,116236,30,10449,32,5452,4609,6257,5460,0.9917,0,0,0,0,0,0,0.000299731935000763
2487,340273,10060,10965,2182,23305,6257,1958,196,5087,1523,4800,405,2908,0.988,0,0,0.000403825469536088
249,1958,1012,10249,10092,10211,10243,10048,10013,10016,0.9948,0,0,0,0,0,0,0.000322916970119907
2491,2308,143941,114907,140609,10733,1499,1369,1462,1030,10112,1031,0.9911,0,0,0,0,0.000294274111229973
2495,1879,2353,23764,10164,10112,10036,10038,10216,10300,10128,10221,10236,10023,0.9918,0,0,0.000507374658928494
2512,2354,8061,2353,3726,3725,10332,10164,10402,10112,10216,0.9953,0,0,0,0,0,0.000470601594698758
2520,60468,8022,7020,10164,10092,10196,10059,0.9901,0,0,0,0,0,0,0,0,0.000273891528131665
252983,340273,4363,36,112,147,7391,2354,7157,6772,4282,6927,4802,0.9917,0,0,0,0.000405370020259401
253018,1958,3725,7020,1012,10057,10092,10059,10130,10036,10013,10128,10062,0.9945,0,0,0,0.000500341637120601
253190,1879,10038,10171,10128,10313,100289635,0.9881,0,0,0,0,0,0,0,0,0,0.000230006828284562
2535,23764,5993,11274,11112,10283,10980,10765,10384,10236,11198,0.9911,0,0,0,0,0,0.000340693529095358
253738,467,8022,4783,5460,7020,10067,10092,10059,10174,10057,10130,10165,10121,10016,10124,0.9929,0.000509292407067593
253769,1958,4609,1012,10067,10061,10092,10055,100132464,10096,10013,10036,10097,0.9951,0,0,0,0.000427646744949837
2539,7020,10221,10092,10196,10057,1020,1021,10130,10016,10059,10139,0.9877,0,0,0,0,0.000403504600647259
253982,4609,10067,10061,10055,10197,10036,10221,100132464,10056,10213,0.9899,0,0,0,0,0,0.000374267545829585
254295,9625,21,340273,10257,10057,7391,1869,2625,0.9894,0,0,0,0,0,0,0,0.000287392225676003
2543,23462,2146,10535,1634,1778,1213,10841,2065,116535,1370,0.9919,0,0,0,0,0,0.000496848653821265
254428,60468,1869,1870,1875,144455,10052,10164,10134,10253,10085,10092,0.9975,0,0,0,0,0.000403930367185869
2555,1958,1012,10249,10092,10243,10036,10253,10097,10130,10013,0.996,0,0,0,0,0,0.000356483314874758
255743,53335,1879,1958,1012,10038,10092,0.9955,0,0,0,0,0,0,0,0,0,0.000246453542559892
255758,1869,3725,7020,10052,10085,10057,10092,10051,10131,10059,10121,10111,0.9969,0,0,0,0.000447785078454003
256236,21,4363,10257,30,10449,1869,6257,3662,0.9906,0,0,0,0,0,0,0,0.000316540304277111
2563,1958,1012,10249,1021,10253,10243,1019,10092,1020,10200,10226,0.9965,0,0,0,0,0.000485635460447104
256309,21,30,36,84320,6296,6257,2186,5885,4800,144455,6721,1869,23462,0.9938,0,0,0.000449898953411758
256394,21,10257,10057,116236,30,5452,6688,0.9897,0,0,0,0,0,0,0,0,0.000260964665583663
2564,23462,2146,10535,1213,10841,1778,1634,10128,116844,2065,1284,0.9927,0,0,0,0,0.000554256464630795
256472,467,60468,3725,10332,10164,10293,10402,10134,10216,10221,10131,10411,0.9923,0,0,0,0.000468540681791045
256714,10092,29028,8851,7123,5067,3131,2099,23462,1499,4609,1874,4303,4824,0.9895,0,0,0.000459651829495012
256933,60468,2354,8061,2353,3726,10332,10486,10164,10112,0.9936,0,0,0,0,0,0,0.000400144268831905
257,21,30,36,84320,47,6257,1870,0.9945,0,0,0,0,0,0,0,0,0.00025621585912669
257019,21,10257,10057,116236,176,5452,5885,1488,4609,5460,1869,0.9941,0,0,0,0,0.000385396165625564
2571,1869,1870,1875,144455,10052,10085,10092,10253,1029,0.9994,0,0,0,0,0,0,0.000367517449262535
25778,1958,1012,10249,10130,10253,10036,10243,1021,10016,0.9963,0,0,0,0,0,0,0.00035514973641537
25787,21,30,36,84320,6296,6257,2186,1870,10664,144455,6256,5885,0.9941,0,0,0,0.0004330711394526
25788,5888,26150,1454,26003,7431,1874,1107,641,840,25,5080,51157,0.9873,0,0,0,0.000462306274350749
25797,84448,10965,130399,8751,8754,1869,9319,1958,2353,4800,0.9893,0,0,0,0,0,0.000352142010901215
258,30,10449,6296,9509,140,6925,3170,2353,5885,988,3169,3174,6257,1523,7391,0.9955,0.000443968798010831
25802,176,414149,47,10965,6296,405,6720,7391,4149,2353,4800,1488,5087,0.9953,0,0,0.000367594875574343
25803,367,1879,3725,4824,1012,10164,10038,0.9918,0,0,0,0,0,0,0,0,0.000292711254737911
25809,7020,10221,10057,10196,10059,10130,10092,10128,1021,1020,1017,0.9899,0,0,0,0,0.000500461373801991
25825,21,10257,10057,116236,176,5452,4609,5885,1488,1869,5460,2099,6775,0.9931,0,0,0.000443044414038129
25827,4609,10067,10061,10055,10197,10036,10221,100132464,0.9893,0,0,0,0,0,0,0,0.000343888905977387
2583,1869,7020,10052,10085,10051,10092,10124,10099,0.9986,0,0,0,0,0,0,0,0.000333343139735783
25830,467,1869,1870,1875,144455,10052,10085,10092,10253,1003,10131,10227,10051,0.9987,0,0,0.000481983902038421
25833,5460,7020,10221,10057,10196,10092,10130,10059,10016,10128,10139,10121,0.9896,0,0,0,0.000389448895903421
25834,358,367,147685,761,8318,1012,10401,1071,11140,11188,1499,1376,1581,0.9978,0,0,0.000395520619273872
25849,51166,21,10257,10057,116236,5452,6688,4609,1869,140690,7157,0.993,0,0,0,0,0.000531790519963244
25854,79841,336,367,55723,467,1012,1071,10401,10293,10621,1021,1062,10681,0.9959,0,0,0.000421858682322162
25859,23764,11112,2308,1958,10236,1213,10283,0.9849,0,0,0,0,0,0,0,0,0.000314254418568954
25879,4609,10067,1021,10055,10061,10131,10128,10036,10197,10221,100132464,0.9926,0,0,0,0,0.000481901357243487
25884,6296,170690,174,4329,144193,4149,1870,1869,4609,3172,3727,5885,405,23462,0.992,0,0.000556673375906547
25886,1958,4602,4609,7020,10061,10067,10057,10092,10055,100132464,10051,10097,10013,10059,0.9876,0,0.000490769322512477
25891,11174,114,79924,148,147,4303,4282,4824,4784,6667,5460,5452,7391,0.9977,0,0,0.000400216635446395
25894,2354,8061,2353,3726,3725,10332,10164,10402,10216,10112,0.9951,0,0,0,0,0,0.000471116279115225
25902,1050,1649,1869,4609,1012,10052,10067,10061,10085,10051,10105,10038,10131,0.9981,0,0,0.000501793026212294
25903,21,10257,10057,116236,32,4609,5452,1869,51085,5460,0.9937,0,0,0,0,0,0.000333586270070281
259173,53335,1879,3725,10332,10164,10402,10300,10038,1019,0.9956,0,0,0,0,0,0,0.000370077258026173
259217,1869,2354,8061,2353,3726,10052,10164,10092,10085,10216,10051,10196,10163,10112,10158,0.9945,0.000575478257524024
259236,340273,10060,10965,2182,23305,6257,1958,5087,4205,1523,6935,10210,0.9867,0,0,0,0.000336693717895983
259266,84320,414149,47,10965,6296,5885,6720,4800,7391,144455,405,3174,23462,5087,4211,0.9947,0.000362189044191394
25928,176,9509,9719,174,56895,5885,988,1870,1869,1051,2353,3170,6925,5080,0.9947,0,0.00051238512561943
259307,53335,1869,1870,1875,144455,10052,10085,10092,10253,1009,1029,0.9987,0,0,0,0,0.000443686900166807
2597,367,60468,1869,1870,1875,1012,10052,10164,10085,10221,10092,10134,10253,10051,1021,0.9971,0.000625258289988561
25984,2099,10486,10401,10411,1020,111,10555,10307,11331,11243,10763,0.9927,0,0,0,0,0.000408277930035366
260294,3725,10332,10164,10402,10131,1019,10216,0.9946,0,0,0,0,0,0,0,0,0.000314751393376411
26031,1050,1012,1071,1033,10922,0.9976,0,0,0,0,0,0,0,0,0,0,0.000185155409973422
26049,9625,18,21,89845,10257,1869,7025,4149,7391,2551,140690,6772,0.993,0,0,0,0.000393105538457483
26052,2353,3725,6714,10332,10112,10164,10036,10402,1019,0.9957,0,0,0,0,0,0,0.00041161995051091
26086,1958,7020,9319,1012,10057,10139,10123,0.9941,0,0,0,0,0,0,0,0,0.000264490954769549
26140,4609,10067,10061,10055,10221,10197,10036,1020,10056,100132464,0.9914,0,0,0,0,0,0.000411392315962577
26147,1958,8061,3725,4609,9869,1012,10061,10062,10067,10092,100132464,10016,0.9954,0,0,0,0.000527252404016622
26150,25788,1454,26003,8445,51157,3170,79090,7329,5080,5888,4800,0.9829,0,0,0,0,0.000415142581745569
26151,1869,1958,3725,4609,10052,10085,10062,10061,10092,0.9957,0,0,0,0,0,0,0.00048014952722569
2619,1869,4609,10052,10061,10092,10067,10085,100132464,10051,10055,10096,0.996,0,0,0,0,0.000391371468959658
26227,340273,10057,116236,36,176,5452,1958,5460,4609,7391,1488,4790,2625,5885,0.9906,0,0.000484681718956602
26230,4609,10067,10061,10055,10197,10221,100132464,0.9889,0,0,0,0,0,0,0,0,0.000295578459085386
2625,10057,112,22977,284,367,1012,10253,10293,1071,0.9957,0,0,0,0,0,0,0.000304918495082827
2629,467,2114,2353,3725,4773,10112,10216,10164,0.988,0,0,0,0,0,0,0,0.000388175020640208
26298,53335,1879,1958,2625,5460,1012,10164,10092,10057,10036,10174,10103,10038,10107,0.9943,0,0.000474450583099123
2630,1869,1958,2353,3725,4609,10052,10085,10061,10062,10044,10097,10067,10051,0.9962,0,0,0.000592882588204938
2634,10257,10057,10449,414149,47,8087,6720,0.9947,0,0,0,0,0,0,0,0,0.000184042348019157
26353,467,2099,10486,10411,10293,1020,10555,10401,1062,10471,10121,10621,0.991,0,0,0,0.000424321264970865
2639,4609,10067,10061,1020,10038,10036,1021,10221,0.9936,0,0,0,0,0,0,0,0.000419370957526347
2643,1869,1870,1875,144455,7020,10052,10085,10092,0.9978,0,0,0,0,0,0,0,0.00031361055655712
2644,1869,1870,7020,10052,10139,10085,0.9973,0,0,0,0,0,0,0,0,0,0.000253564737931695
2646,1958,1012,10249,1020,10130,10253,10092,0.9943,0,0,0,0,0,0,0,0,0.000308278809404299
26470,467,1869,1870,1875,144455,10052,10085,10253,10092,10131,1003,1017,1021,10124,0.9989,0,0.000649503970191407
26471,1050,1869,1012,10052,10085,10253,10221,10092,10236,10051,1009,1021,0.999,0,0,0,0.000506009081701625
2648,22948,1958,2353,3006,8970,1012,10062,10164,10103,10156,10130,0.9975,0,0,0,0,0.000417394616309216
26499,1869,2353,3725,7020,10052,10057,10092,10085,10051,10112,10121,10062,10097,10130,0.9946,0,0.000524406617488197
26507,1869,1870,1875,144455,1960,10052,10085,10092,1003,10253,10227,10262,10051,0.9971,0,0,0.000467830832513953
26509,7020,10221,10196,10092,10057,10130,1020,0.9894,0,0,0,0,0,0,0,0,0.000312962524055601
26548,1869,1870,1875,144455,10052,10085,1003,10051,10309,10092,10296,1017,10253,1029,0.9987,0,0.000529420321696858
26579,1958,2099,2353,23462,23764,1012,10164,10156,10107,10121,10023,10062,10013,10057,10112,0.9957,0.000501884984115446
2658,4609,10111,1021,10062,10061,10156,10128,10198,10084,10133,10055,0.9952,0,0,0,0,0.000477715485627586
26586,18,21,89845,10257,10057,7025,6772,1869,7391,6773,0.9915,0,0,0,0,0,0.000304629309530609
2662,18,21,340273,10257,10057,5087,7391,2099,3172,6929,1869,3659,0.9887,0,0,0,0.000345524275369536
266727,1869,1870,1875,144455,2308,10052,10085,10092,10253,1029,10051,10257,10158,0.9992,0,0,0.000462948415373618
2670,7020,10221,10057,10196,10092,10130,10059,1020,10016,10128,1021,0.9899,0,0,0,0,0.000447869666765018
2676,18,21,10057,116236,36,5452,4609,1958,3172,5460,4149,7391,0.9911,0,0,0,0.000383488421003289
2687,1869,2353,3725,4609,10052,10061,10085,100132464,10067,10092,0.9963,0,0,0,0,0,0.00047147982096694
2690,4783,10174,161742,131965,1869,145873,10067,11078,1870,0.991,0,0,0,0,0,0,0.000329178422443659
2692,116236,55,2180,72,8038,4609,1870,1869,6257,1958,5452,3172,5460,2308,0.9926,0,0.000516254256654504
2697,2354,2353,3726,3725,10332,10164,10402,10112,10036,10411,10131,10216,1020,0.9966,0,0,0.0005684460639785
26986,1869,1870,1875,144455,1958,1012,10052,10085,10009,0.9986,0,0,0,0,0,0,0.000370153559891679
26996,21,10257,10057,116236,30,5452,6257,0.9913,0,0,0,0,0,0,0,0,0.000254951587644627
2702,4773,4776,144455,1870,1827,1869,0.989,0,0,0,0,0,0,0,0,0,0.000269072055565343
27036,340273,112,147,57016,1646,2033,22809,4779,1523,5087,4205,4800,10210,2908,4282,0.9954,0.000477891480488998
2707,53335,1879,1958,1959,1960,1012,10197,100289635,10128,10092,10062,10036,0.9962,0,0,0,0.000470767321718618
27076,53335,1879,7020,10196,10092,10038,10057,0.9927,0,0,0,0,0,0,0,0,0.000234748559593196
27085,5460,11178,1756,0.9929,0,0,0,0,0,0,0,0,0,0,0,0,0.000121506427970754
27092,53335,1879,1958,7020,1012,10092,10057,10036,10038,10130,10128,100289635,10111,0.9963,0,0,0.00047341742064907
27101,2353,10332,10164,10486,10112,10371,0.9964,0,0,0,0,0,0,0,0,0,0.000201024063970616
27112,4609,7020,10067,10061,10092,10055,10057,10036,100132464,10056,10059,10016,0.9929,0,0,0,0.000391501889306344
27122,1958,23462,7546,1012,10092,10138,10016,10210,10156,10048,10226,10036,0.9986,0,0,0,0.000413981284302363
27123,176,414149,47,10965,6296,6720,1488,7391,5885,4800,405,3174,0.9943,0,0,0,0.000292726092756787
27124,84448,36,10965,6296,130399,4609,3727,2353,6688,1958,23764,5885,3172,0.988,0,0,0.000535084856558882
27132,1869,4609,10052,10061,10067,10085,10092,10051,10131,0.9982,0,0,0,0,0,0,0.000373532482732768
27141,4609,10061,10038,10058,10131,1020,10124,10111,10127,10055,0.9934,0,0,0,0,0,0.000423029630156054
27152,3725,10332,10164,10402,10221,10131,10216,10128,10294,0.9934,0,0,0,0,0,0,0.000422750383514123
27163,21,89845,4363,10257,30,7391,7157,1869,6778,6257,6667,10664,0.9971,0,0,0,0.000521776919672262
27165,4609,10067,10061,1020,10131,10038,10055,10127,0.9963,0,0,0,0,0,0,0,0.0003245868262083
2717,4609,7020,10067,10061,10055,10092,10057,10036,10038,10059,0.9931,0,0,0,0,0,0.000363351510765152
27180,340273,10965,130399,8751,8754,9319,1869,1523,0.9949,0,0,0,0,0,0,0,0.000253018209590354
2719,1050,7020,1012,10092,10196,0.9973,0,0,0,0,0,0,0,0,0,0,0.000220896063805277
27232,21,10257,10057,116236,176,5452,4609,1958,1488,7391,1869,5460,2099,5885,6775,0.9917,0.000512509242316059
27253,1050,1649,2354,8061,2353,10332,1012,10164,1033,10112,10036,1020,10309,0.9967,0,0,0.000530361697936749
27254,467,3725,10332,10293,10164,10402,10216,1019,10221,10131,1020,10128,0.9921,0,0,0,0.000571127065283113
27283,112,173,174,10551,257,7391,1879,23462,2033,4208,29117,0.9934,0,0,0,0,0.000268511963130962
27286,6662,7020,10221,10196,10057,10092,1020,10130,0.9895,0,0,0,0,0,0,0,0.000363191604995249
27293,4609,10067,10061,10055,10197,100132464,0.9899,0,0,0,0,0,0,0,0,0,0.000235503514587301
27338,1869,1870,1875,144455,10052,10085,10253,10092,0.9987,0,0,0,0,0,0,0,0.000322180614546222
27344,84448,176,23305,6296,130399,1488,6257,7391,1958,2099,405,3727,5885,2353,0.9917,0,0.000505878533379656
27347,1958,1012,10249,10253,10036,10107,10048,10092,0.9951,0,0,0,0,0,0,0,0.000329083273620869
2735,652,655,353500,656,2099,10486,1020,10411,10401,10763,111,10749,10188,11331,10555,0.9968,0.000471252012773103
2736,652,655,353500,656,1869,10052,1029,10253,10092,0.9986,0,0,0,0,0,0,0.000353738660510649
2738,1958,2353,3725,1012,10164,10092,10112,10097,10130,10062,0.9933,0,0,0,0,0,0.000436725635843092
2744,1958,4609,7020,10067,10061,10092,10038,10057,100289635,10055,10036,0.9901,0,0,0,0,0.000433204252476635
2752,1879,10171,10038,10313,10128,10227,100289635,10003,0.9911,0,0,0,0,0,0,0,0.000254131460654102
2774,1050,2353,10332,1012,10164,1033,10112,10216,10309,0.9968,0,0,0,0,0,0,0.000291122669088918
2775,1050,1649,7020,1012,10196,0.997,0,0,0,0,0,0,0,0,0,0,0.000245002888294081
2781,467,1869,2139,8061,2353,10052,10164,10092,1020,10085,10196,10131,10051,10124,10158,0.9955,0.000616471081684904
2786,467,10293,1062,10841,112476,10621,11243,0.9875,0,0,0,0,0,0,0,0,0.000351865042185166
2796,2099,2308,3725,10332,10164,10216,1030,1031,1020,10131,10300,10124,0.9933,0,0,0,0.000536535612331184
2810,2354,2353,3726,3725,7538,10332,10164,10402,10216,10112,0.9942,0,0,0,0,0,0.000468090771412238
2823,1050,5460,10335,1012,10319,1009,10062,10449,1071,0.9992,0,0,0,0,0,0,0.000272858382002383
28234,8431,2099,6688,11218,5885,6597,2353,6257,6554,1958,0.9901,0,0,0,0,0,0.000493172118525935
282996,1958,1012,10249,10092,10130,10253,10036,0.9948,0,0,0,0,0,0,0,0,0.00030052174961605
283120,4609,7020,10067,10061,10092,10055,10057,10059,100132464,0.9935,0,0,0,0,0,0,0.000309776828133656
283131,53335,1869,2099,3725,2648,10052,10164,10085,10158,10121,10131,1020,1003,10103,10120,0.997,0.000565356699664764
283248,1869,1870,1875,144455,2099,10052,1020,10253,10085,10057,10092,10124,10051,0.9982,0,0,0.000543048604807571
283373,9625,18,21,89845,10257,7025,7391,6772,1869,0.9936,0,0,0,0,0,0,0.000296357790620126
283375,467,1879,1958,8061,2353,1012,10038,10164,10062,10112,10036,0.9947,0,0,0,0,0.000528980672279004
283377,1958,4609,1012,10061,10038,10131,10067,0.9982,0,0,0,0,0,0,0,0,0.000316864880634301
283431,3725,7020,10164,10092,10057,10059,10139,10131,0.9889,0,0,0,0,0,0,0,0.000309761548704925
283537,2353,10164,10332,10486,1020,10112,10221,10036,10300,10544,0.995,0,0,0,0,0,0.000414451859308726
283554,1869,1958,1960,7020,1012,10052,10057,10085,10044,10092,0.9974,0,0,0,0,0,0.000390109749893971
283659,4602,4609,10067,10061,10197,10055,100132464,10051,10036,0.9876,0,0,0,0,0,0,0.000353610886209472
284,2625,4609,10067,10174,10164,10055,10057,10061,0.9955,0,0,0,0,0,0,0,0.000317370562722389
284013,21,4363,10257,10057,116236,7391,5452,140690,1869,0.9925,0,0,0,0,0,0,0.000320377201017334
284069,21,10257,10057,116236,84448,5452,7391,1869,1958,4609,5460,3131,405,0.9924,0,0,0.000485462122708578
2842,1869,1870,1875,144455,5460,10052,10085,1009,10092,10253,0.9986,0,0,0,0,0,0.000363101766082112
284217,2099,10486,1020,10411,10401,111,10555,10763,10987,11243,11309,0.9942,0,0,0,0,0.000400963993150689
284266,30,10965,2180,2182,23305,6257,7391,1869,1870,0.9838,0,0,0,0,0,0,0.000291542626244283
284297,1959,1960,10894,10540,10262,0.9929,0,0,0,0,0,0,0,0,0,0,0.000178433369473926
284306,10057,10449,6296,72,170690,2353,3727,7391,5885,5087,4149,0.9922,0,0,0,0,0.000330746359126641
284338,1960,4609,10067,10061,10055,10197,100132464,10036,10171,10096,10062,0.9866,0,0,0,0,0.000407154604007332
284339,1050,1649,2099,1012,10486,10411,10221,10401,1020,10449,10113,10335,0.9981,0,0,0,0.000454595807729021
284340,51166,9625,18,21,89845,4149,1869,7025,5885,0.9938,0,0,0,0,0,0,0.000273383145999202
284358,1869,1870,1875,144455,1958,1012,10052,10085,10092,0.9986,0,0,0,0,0,0,0.000359567928613912
284371,89845,4363,30,10449,32,7025,6778,7391,6720,4149,0.9939,0,0,0,0,0,0.000276481982563771
284403,1869,1870,1875,144455,10052,10085,10092,10253,0.9989,0,0,0,0,0,0,0,0.0003251769432797
284613,1958,1959,1960,2099,8061,1012,10164,10156,10044,10057,10062,0.9958,0,0,0,0,0.000448366175063656
284656,21,10257,10057,116236,84448,5452,1958,1869,4609,7391,5460,2099,0.9907,0,0,0,0.000454228955133972
2847,1958,1959,1960,4609,1012,10067,10061,10055,0.9966,0,0,0,0,0,0,0,0.000350607572189922
285,2114,2353,3725,10332,10164,10402,10112,10036,10216,0.9947,0,0,0,0,0,0,0.000374466971554981
28513,340273,10060,84448,36,10965,4800,1958,4609,405,1523,7391,1386,4149,10009,0.9858,0,0.000447960412381187
